Compound Id	MDE [MDEC-22]
502855	3.302
6191	0.0
26325183	9.304
5709	3.302
6153	0.0
16425	0.0
8521	0.0
23150	0.0
8520	0.0
66656	0.0
26824	0.0
18019	0.0
26325084	0.050
6190	0.0
11919	3.0
10696	0.0
26325083	0.056
10451	0.0
23101	0.0
122090	0.0
26325082	0.063
26325081	0.071
10449	0.0
26325080	0.083
66655	0.0
14021447	0.1
67991	0.0
109705	1.5
17619	0.0
692	0.0
291	0.0
6084	0.0
6094	0.0
7555	1.0
6120	0.0
7712	2.381
6308	0.0
9646	0.0
10781	0.0
15802	4.509
17976	1.0
7767	3.965
7604	1.0
7010	0.5
6163	0.0
6340	0.0
8560	5.676
11094	2.381
11023	1.651
11055	1.0
10786	0.0
7619	0.0
10755	0.5
11551	1.5
349	7.473
11035	3.147
11104	1.0
10795	0.0
10445	0.0
7849	9.333
17558	5.676
13439	0.0
13402	3.0
14840	11.241
13448	1.0
13619	13.185
7890	15.160
11882	17.159
11883	19.178
10540	23.267
7929	31.589
11897	33.693
11899	35.803
12017	0.0
12072	0.0
11900	0.0
11901	0.0
11146	0.0
11902	0.0
10542	0.0
11906	0.0
8878	5.296
11585	3.302
11557190	0.125
10452	0.0
108106	6.883
127983	0.0
78828	0.167
68328	0.25
67414	4.308
13837650	1.0
13853215	0.0
9392	0.0
10765	0.0
7674	6.084
14998	0.0
10614293	0.0
6156	0.0
12201	1.0
11109	3.965
24142	21.215
13622	19.178
16180	17.159
7891	15.160
12446	1.0
29025	9.333
12635	13.185
11121	5.676
7713	2.381
12809	11.241
7833	7.473
7556	1.0
7954	0.0
555074	5.676
7957	0.0
4516601	7.473
56442	1.0
4483639	2.381
4516599	7.473
4512361	7.473
4483638	2.381
4449912	1.0
4512642	7.473
18410	11.098
22408	0.0
66675	0.0
10113	0.0
9484	0.0
6085	0.0
7024	4.243
15438	7.383
8896	7.071
14751	7.732
221117	3.965
7787	9.125
8908	11.557
8909	13.766
8910	18.571
71433	0.0
22814	0.0
9095782	0.0
6151	0.0
6188	0.0
11099	2.381
73583	0.0
7340	12.438
8158	1.5
11110	3.965
9642	0.0
11996	0.0
10756390	1.890
62827	0.0
7626	0.0
10265264	3.302
56117	0.25
11230	0.0
63631	0.0
11086	6.084
11841	0.5
6402	1.651
1406720	4.088
1114	0.0
14692	11.241
10179173	3.302
21800	3.965
8544	7.071
7788	9.125
4927801	10.147
10325078	0.0
55188	0.0
68224	1.310
24263	1.651
6364	1.890
11749	0.0
14672	0.0
11228	0.0
11857	11.557
391428	1.651
10733068	2.648
454638	4.082
9990	1.0
6309	0.0
7557	1.0
558883	2.381
56020	2.381
10124	0.0
6111	3.0
10265270	11.679
14198	1.651
7180	3.302
9411	0.0
6149	0.0
15765	3.965
553642	13.766
15413	0.75
7182	3.302
10669	3.302
8569	6.120
12220	9.658
7823	2.942
11849	3.147
10441	0.0
3168	0.5
11833	2.381
455420	7.473
10709	1.0
10179239	11.679
11761	0.0
6108	0.0
69914	0.75
59573	0.0
11671339	0.945
7956	0.0
55090	0.0
10053	0.0
28993	3.147
10054	0.0
9461	0.5
16791	7.473
11117	9.125
205483	3.302
10979	3.302
61346	0.0
6186	0.0
69371	0.0
69569	0.0
7181	3.302
99596	0.0
11351244	5.296
16841	0.0
61266	0.0
6187	0.0
2656	3.302
6827	15.690
20939	3.302
7817	3.147
11788	6.084
13835316	0.0
6270	1.5
454209	0.0
9633	9.333
9377	5.676
9243	0.0
11148	0.0
923	0.0
6121	0.0
6315	0.0
6118	0.0
8577	13.185
14349	11.241
7852	9.333
14680	7.473
7776	3.965
7330	7.071
6122	0.0
7732	0.5
11729	0.0
6307	0.0
13255	1.0
10512	3.965
13837797	2.942
6098	0.0
10536	6.120
7827	2.942
9233	0.5
18607	1.0
5730	0.0
10526	5.676
120464	0.5
24590970	0.0
7733	0.5
7850	9.333
11865	7.473
7714	2.381
10437	1.0
6097	0.0
12219	11.241
7848	9.333
61487	0.0
11863	7.473
7810	5.676
7766	3.965
7711	2.381
7552	1.0
6092	0.0
12010	5.676
11830	3.965
10497	2.381
31029	1.0
6100	0.0
12228	6.084
6042	0.0
13836713	1.0
13803	0.0
