ID,InchiCode
1,"InChI=1S/CH4O/c1-2/h2H,1H3"
2,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"
3,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3"
4,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3"
5,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3"
6,"InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"
7,"InChI=1S/C4H10O/c1-4(2)3-5/h4-5H,3H2,1-2H3"
8,"InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3"
9,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3"
10,"InChI=1S/C5H12O/c1-3-5(6)4-2/h5-6H,3-4H2,1-2H3"
11,"InChI=1S/C5H12O/c1-4(2)5(3)6/h4-6H,1-3H3"
12,"InChI=1S/C5H12O/c1-4-5(2,3)6/h6H,4H2,1-3H3"
13,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3"
14,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3"
15,"InChI=1S/C5H12O/c1-5(2,3)4-6/h6H,4H2,1-3H3"
16,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"
17,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3"
18,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3"
19,"InChI=1S/C6H14O/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3"
20,"InChI=1S/C6H14O/c1-6(2)4-3-5-7/h6-7H,3-5H2,1-2H3"
21,"InChI=1S/C7H16O/c1-2-3-4-5-6-7-8/h8H,2-7H2,1H3"
22,"InChI=1S/C7H16O/c1-5(2)7(8)6(3)4/h5-8H,1-4H3"
23,"InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3"
24,"InChI=1S/C8H18O/c1-3-4-5-6-7-8(2)9/h8-9H,3-7H2,1-2H3"
25,"InChI=1S/C8H18O/c1-3-5-6-7-8(9)4-2/h8-9H,3-7H2,1-2H3"
26,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3"
27,"InChI=1S/C8H18O/c1-3-5-8(7-9)6-4-2/h8-9H,3-7H2,1-2H3"
28,"InChI=1S/C9H20O/c1-2-3-4-5-6-7-8-9-10/h10H,2-9H2,1H3"
29,"InChI=1S/C9H20O/c1-3-4-5-6-7-8-9(2)10/h9-10H,3-8H2,1-2H3"
31,"InChI=1S/C10H22O/c1-2-3-4-5-6-7-8-9-10-11/h11H,2-10H2,1H3"
32,"InChI=1S/C10H22O/c1-3-5-6-7-9-10(11)8-4-2/h10-11H,3-9H2,1-2H3"
33,"InChI=1S/C10H22O/c1-5-10(4,11)8-6-7-9(2)3/h9,11H,5-8H2,1-4H3"
34,"InChI=1S/C11H24O/c1-2-3-4-5-6-7-8-9-10-11-12/h12H,2-11H2,1H3"
35,"InChI=1S/C12H26O/c1-2-3-4-5-6-7-8-9-10-11-12-13/h13H,2-12H2,1H3"
36,"InChI=1S/C13H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h14H,2-13H2,1H3"
37,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2"
38,"InChI=1S/C4H10O2/c1-2-4(6)3-5/h4-6H,2-3H2,1H3"
39,"InChI=1S/C4H10O2/c1-4(6)2-3-5/h4-6H,2-3H2,1H3"
40,"InChI=1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2"
41,"InChI=1S/C5H12O2/c1-2-3-5(7)4-6/h5-7H,2-4H2,1H3"
42,"InChI=1S/C5H12O2/c6-4-2-1-3-5-7/h6-7H,1-5H2"
43,"InChI=1S/C6H14O2/c1-5(7)4-6(2,3)8/h5,7-8H,4H2,1-3H3"
44,"InChI=1S/C6H14O2/c1-2-3-4-6(8)5-7/h6-8H,2-5H2,1H3/t6-/m0/s1"
45,"InChI=1S/C6H14O2/c7-5-3-1-2-4-6-8/h7-8H,1-6H2"
46,"InChI=1S/C6H14O2/c1-5(7)3-4-6(2)8/h5-8H,3-4H2,1-2H3"
47,"InChI=1S/C10H22O2/c1-2-3-4-5-6-7-8-10(12)9-11/h10-12H,2-9H2,1H3"
48,"InChI=1S/C10H22O2/c11-9-7-5-3-1-2-4-6-8-10-12/h11-12H,1-10H2"
49,"InChI=1S/C4H8O/c1-2-3-4-5/h2,5H,1,3-4H2"
50,"InChI=1S/C5H10O/c1-5(2)3-4-6/h6H,1,3-4H2,2H3"
51,"InChI=1S/C5H10O/c1-4-5(2,3)6/h4,6H,1H2,2-3H3"
52,"InChI=1S/C5H10O/c1-2-3-4-5-6/h2,6H,1,3-5H2"
53,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3,5-6H,1,4H2,2H3"
54,"InChI=1S/C5H8O/c1-2-3-4-5-6/h1,6H,3-5H2"
55,"InChI=1S/C5H8O/c1-4-5(2,3)6/h1,6H,2-3H3"
56,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3+"
57,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-"
58,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h1,7H,3-6H2"
59,"InChI=1S/C6H10O/c1-4-6(3,7)5-2/h1,7H,5H2,2-3H3"
61,"InChI=1S/C8H14O2/c1-7(2,9)5-6-8(3,4)10/h9-10H,1-4H3"
62,"InChI=1S/C8H14O/c1-5-8(4,9)6-7(2)3/h1,7,9H,6H2,2-4H3"
63,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h2-3,7H,4-6H2,1H3/b3-2+"
64,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h2,7H,1,3-6H2"
65,"InChI=1S/C4H6O/c1-2-3-4-5/h1,5H,3-4H2"
66,"InChI=1S/C5H8O/c1-2-3-4-5-6/h6H,4-5H2,1H3"
67,"InChI=1S/C5H8O/c1-3-4-5(2)6/h1,5-6H,4H2,2H3"
68,"InChI=1S/C6H10O/c1-2-3-4-5-6-7/h7H,2,5-6H2,1H3"
69,"InChI=1S/C6H10O/c1-3-5-6(7)4-2/h1,6-7H,4-5H2,2H3"
70,"InChI=1S/C7H12O/c1-2-3-4-5-6-7-8/h8H,2-3,6-7H2,1H3"
71,"InChI=1S/C7H12O/c1-3-4-5-6-7(2)8/h7-8H,3,6H2,1-2H3"
